flight_date,month,day_of_week,dep_hour,airline,airline_name,origin,dest,origin_city,dest_city,distance,origin_weather,dest_weather,airport_congestion,aircraft_age,turnaround_time,maintenance_flag,carrier_delay_history,nas_delay,dep_delay_minutes,is_delayed
2023-07-24,7,0,20,F9,Frontier Airlines,BWI,PHX,Baltimore,Phoenix,3882.7,Clear,Snow,50,12,44.6,0,22.1,0.0,12,0
2023-09-21,9,3,5,B6,JetBlue Airways,PHX,MIA,Phoenix,Miami,3668.1,Thunderstorm,Clear,55,2,60.4,0,8.4,0.0,10,0
2023-02-25,2,5,21,B6,JetBlue Airways,LGA,ATL,New York LaGuardia,Atlanta,1372.8,Cloudy,Thunderstorm,75,24,51.2,0,15.9,0.6,6,0
2023-10-20,10,4,6,B6,JetBlue Airways,PHL,SFO,Philadelphia,San Francisco,5248.4,Snow,Fog,51,18,64.1,1,21.3,0.0,89,1
2023-04-10,4,0,19,F9,Frontier Airlines,LAS,MCO,Las Vegas,Orlando,3870.6,Fog,Thunderstorm,97,13,54.4,0,18.8,0.0,69,1
2023-05-29,5,0,17,AS,Alaska Airlines,ATL,DEN,Atlanta,Denver,2305.2,Clear,Clear,125,17,45.6,0,5.0,0.0,22,1
2023-10-07,10,5,19,AA,American Airlines,DFW,DTW,Dallas/Fort Worth,Detroit,1826.8,Rain,Snow,109,24,15.0,0,29.1,0.0,15,1
2023-04-02,4,6,22,UA,United Airlines,MCO,PHL,Orlando,Philadelphia,1410.0,Thunderstorm,Clear,66,21,63.7,0,6.8,0.0,68,1
2023-05-15,5,0,20,UA,United Airlines,LAS,PHX,Las Vegas,Phoenix,474.6,Rain,Cloudy,62,8,62.3,1,7.6,0.0,6,0
2023-08-06,8,6,15,F9,Frontier Airlines,LAS,DEN,Las Vegas,Denver,1196.8,Rain,Snow,73,22,26.1,0,8.8,4.9,52,1
2023-09-24,9,6,22,F9,Frontier Airlines,SEA,DFW,Seattle,Dallas/Fort Worth,3315.2,Rain,Rain,73,24,29.8,0,7.9,0.0,162,1
2023-03-25,3,5,16,UA,United Airlines,ATL,SLC,Atlanta,Salt Lake City,3162.5,Rain,Thunderstorm,87,21,46.6,0,19.1,0.0,15,1
2023-08-11,8,4,6,AS,Alaska Airlines,JFK,LAS,New York JFK,Las Vegas,4642.3,Clear,Wind,58,3,50.6,0,20.5,0.0,29,1
2023-10-01,10,6,15,NK,Spirit Airlines,JFK,SLC,New York JFK,Salt Lake City,4234.6,Wind,Cloudy,87,2,32.5,0,30.8,0.0,121,1
2023-12-18,12,0,11,AS,Alaska Airlines,ATL,PHX,Atlanta,Phoenix,3013.6,Rain,Fog,91,9,52.1,0,9.5,0.0,4,0
2023-09-09,9,5,9,NK,Spirit Airlines,SEA,LGA,Seattle,New York LaGuardia,5490.9,Clear,Snow,55,3,97.4,0,0.4,0.0,15,1
2023-04-09,4,6,21,UA,United Airlines,MSP,BWI,Minneapolis,Baltimore,1908.7,Snow,Rain,62,18,56.9,0,7.0,0.0,84,1
2023-08-09,8,2,12,F9,Frontier Airlines,MIA,CLT,Miami,Charlotte,1085.4,Rain,Clear,81,13,56.7,0,12.1,0.0,92,1
2023-12-28,12,3,20,DL,Delta Air Lines,CLT,BOS,Charlotte,Boston,1295.6,Cloudy,Fog,61,4,50.5,0,13.9,8.8,65,1
2023-01-24,1,1,11,WN,Southwest Airlines,ORD,LAX,Chicago O'Hare,Los Angeles,3553.9,Fog,Snow,79,23,42.5,0,21.7,0.0,15,1
2023-11-22,11,2,7,DL,Delta Air Lines,SEA,SFO,Seattle,San Francisco,1139.8,Clear,Cloudy,79,19,42.6,0,21.7,0.0,18,1
2023-01-25,1,2,10,UA,United Airlines,MSP,LGA,Minneapolis,New York LaGuardia,2218.7,Thunderstorm,Snow,68,24,48.8,0,30.7,0.0,113,1
2023-02-01,2,2,9,NK,Spirit Airlines,LAS,BWI,Las Vegas,Baltimore,4317.6,Cloudy,Snow,75,6,22.5,0,6.5,0.0,15,1
2023-09-28,9,3,17,UA,United Airlines,JFK,ATL,New York JFK,Atlanta,1441.6,Clear,Clear,114,17,39.5,0,10.4,0.6,10,0
2023-06-24,6,5,12,F9,Frontier Airlines,ATL,BWI,Atlanta,Baltimore,1003.8,Thunderstorm,Fog,88,19,39.2,0,17.6,0.0,15,1
2023-08-04,8,4,17,UA,United Airlines,JFK,ATL,New York JFK,Atlanta,1398.5,Wind,Clear,104,16,41.4,0,17.7,0.0,15,1
2023-03-30,3,3,9,WN,Southwest Airlines,PHX,LAX,Phoenix,Los Angeles,731.5,Thunderstorm,Rain,70,3,57.1,0,15.3,0.9,15,1
2023-02-22,2,2,11,UA,United Airlines,PHX,BWI,Phoenix,Baltimore,3979.4,Wind,Snow,75,5,37.0,0,0.0,0.0,29,1
2023-10-16,10,0,16,AS,Alaska Airlines,SFO,PHL,San Francisco,Philadelphia,5251.7,Fog,Fog,89,24,39.6,0,18.4,3.7,238,1
2023-11-21,11,1,22,AA,American Airlines,DEN,SLC,Denver,Salt Lake City,815.5,Fog,Rain,71,12,47.6,0,8.0,0.0,53,1
2023-06-15,6,3,21,UA,United Airlines,SFO,PHL,San Francisco,Philadelphia,5234.3,Clear,Snow,80,15,47.8,0,28.7,0.0,28,1
2023-12-18,12,0,15,AA,American Airlines,DFW,LAX,Dallas/Fort Worth,Los Angeles,2422.6,Thunderstorm,Wind,72,10,25.6,0,20.1,7.4,37,1
2023-10-11,10,2,15,B6,JetBlue Airways,DFW,SEA,Dallas/Fort Worth,Seattle,3219.8,Wind,Snow,90,10,20.6,0,21.5,0.0,24,1
2023-09-01,9,4,18,NK,Spirit Airlines,DTW,PHL,Detroit,Philadelphia,881.0,Thunderstorm,Snow,79,19,71.2,0,28.8,6.3,18,1
2023-05-31,5,2,6,WN,Southwest Airlines,DTW,ATL,Detroit,Atlanta,923.9,Cloudy,Clear,48,3,31.9,0,31.0,0.0,12,0
2023-02-07,2,1,12,WN,Southwest Airlines,BOS,DTW,Boston,Detroit,1451.6,Snow,Snow,70,14,59.7,0,7.5,8.0,148,1
2023-12-19,12,1,20,AA,American Airlines,BWI,LAX,Baltimore,Los Angeles,4602.6,Snow,Rain,57,11,55.4,0,10.2,1.8,15,1
2023-11-06,11,0,6,WN,Southwest Airlines,DTW,ATL,Detroit,Atlanta,870.1,Thunderstorm,Rain,51,1,67.3,0,15.9,0.0,9,0
2023-03-25,3,5,13,WN,Southwest Airlines,DEN,ATL,Denver,Atlanta,2296.1,Snow,Snow,71,20,32.6,0,10.1,0.0,74,1
2023-06-26,6,0,13,NK,Spirit Airlines,PHL,ATL,Philadelphia,Atlanta,1260.9,Clear,Thunderstorm,56,13,24.0,0,15.1,0.0,10,0
2023-11-09,11,3,5,AA,American Airlines,DTW,DEN,Detroit,Denver,2460.6,Rain,Snow,48,23,35.4,1,24.8,0.0,15,1
2023-07-28,7,4,12,F9,Frontier Airlines,MCO,CLT,Orlando,Charlotte,799.6,Cloudy,Cloudy,63,4,41.2,0,11.6,1.4,20,1
2023-06-01,6,3,15,B6,JetBlue Airways,LAS,PHL,Las Vegas,Philadelphia,4476.8,Fog,Cloudy,75,18,50.5,0,37.4,14.5,1,0
2023-05-08,5,0,22,AA,American Airlines,SFO,MSP,San Francisco,Minneapolis,3404.8,Snow,Wind,71,17,60.4,0,18.2,0.0,5,0
2023-10-09,10,0,10,AA,American Airlines,LAS,ATL,Las Vegas,Atlanta,3473.9,Cloudy,Clear,65,7,43.5,0,18.3,0.0,8,0
2023-01-30,1,0,16,DL,Delta Air Lines,SLC,PHL,Salt Lake City,Philadelphia,4064.5,Cloudy,Cloudy,54,15,52.4,1,15.4,0.0,35,1
2023-02-14,2,1,22,WN,Southwest Airlines,MCO,ORD,Orlando,Chicago O'Hare,1640.7,Rain,Cloudy,69,20,27.2,1,20.8,0.0,168,1
2023-12-14,12,3,16,DL,Delta Air Lines,DTW,LGA,Detroit,New York LaGuardia,1054.0,Cloudy,Snow,63,5,15.0,0,18.0,0.0,15,1
2023-02-13,2,0,18,NK,Spirit Airlines,LAS,JFK,Las Vegas,New York JFK,4637.7,Fog,Rain,95,4,48.3,0,30.9,0.0,84,1
2023-01-16,1,0,9,UA,United Airlines,SEA,MSP,Seattle,Minneapolis,3254.3,Cloudy,Snow,72,12,50.7,0,31.1,2.9,160,1
2023-03-03,3,4,17,NK,Spirit Airlines,ORD,SFO,Chicago O'Hare,San Francisco,3817.1,Snow,Thunderstorm,109,14,56.0,0,0.0,0.0,111,1
2023-10-06,10,4,22,F9,Frontier Airlines,CLT,DEN,Charlotte,Denver,2715.0,Thunderstorm,Cloudy,61,5,40.0,0,19.9,5.5,184,1
2023-07-06,7,3,13,NK,Spirit Airlines,SFO,LAS,San Francisco,Las Vegas,787.1,Fog,Thunderstorm,82,6,49.1,0,22.6,0.0,-3,0
2023-12-17,12,6,6,B6,JetBlue Airways,BOS,BWI,Boston,Baltimore,751.3,Wind,Thunderstorm,67,22,17.8,0,21.4,0.1,12,0
2023-12-22,12,4,6,NK,Spirit Airlines,MIA,ORD,Miami,Chicago O'Hare,1979.3,Rain,Snow,51,19,54.9,0,6.8,4.5,8,0
2023-07-02,7,6,15,NK,Spirit Airlines,DEN,CLT,Denver,Charlotte,2760.7,Cloudy,Rain,83,10,55.4,1,31.0,0.0,85,1
2023-07-29,7,5,8,UA,United Airlines,PHX,DEN,Phoenix,Denver,1091.0,Wind,Clear,89,1,37.7,0,2.9,0.0,69,1
2023-04-03,4,0,21,DL,Delta Air Lines,CLT,BWI,Charlotte,Baltimore,665.9,Thunderstorm,Fog,71,12,73.6,0,10.4,0.0,7,0
2023-11-18,11,5,14,AS,Alaska Airlines,LAX,DEN,Los Angeles,Denver,1669.3,Clear,Fog,93,8,40.5,0,17.1,5.9,10,0
2023-02-14,2,1,22,F9,Frontier Airlines,PHL,LAS,Philadelphia,Las Vegas,4486.9,Wind,Clear,72,15,69.4,0,29.1,0.0,26,1
2023-11-05,11,6,22,AA,American Airlines,LGA,MCO,New York LaGuardia,Orlando,1567.1,Cloudy,Cloudy,82,6,42.3,0,13.9,0.0,2,0
2023-03-13,3,0,12,F9,Frontier Airlines,SEA,PHX,Seattle,Phoenix,1891.6,Snow,Rain,59,10,33.5,0,2.0,1.2,12,0
2023-06-15,6,3,19,NK,Spirit Airlines,LAX,PHX,Los Angeles,Phoenix,780.3,Clear,Snow,114,14,49.2,0,13.4,0.0,59,1
2023-06-30,6,4,12,AA,American Airlines,BOS,LGA,Boston,New York LaGuardia,414.5,Rain,Wind,79,10,50.9,0,0.0,0.0,14,0
2023-08-06,8,6,9,DL,Delta Air Lines,BOS,LGA,Boston,New York LaGuardia,400.0,Fog,Snow,67,16,74.3,0,9.7,0.0,15,1
2023-12-03,12,6,19,AS,Alaska Airlines,SLC,BOS,Salt Lake City,Boston,4452.8,Rain,Snow,74,4,31.8,0,24.6,0.0,117,1
2023-05-11,5,3,9,DL,Delta Air Lines,PHL,JFK,Philadelphia,New York JFK,200.0,Cloudy,Rain,70,3,51.7,0,27.4,0.0,14,0
2023-12-11,12,0,6,NK,Spirit Airlines,CLT,SFO,Charlotte,San Francisco,4563.8,Rain,Fog,55,10,53.0,0,27.3,3.1,15,1
2023-02-27,2,0,10,UA,United Airlines,BOS,DTW,Boston,Detroit,1404.9,Snow,Snow,64,16,47.7,0,15.8,0.0,12,0
2023-08-09,8,2,17,DL,Delta Air Lines,BOS,MIA,Boston,Miami,2188.7,Clear,Cloudy,94,8,55.5,0,3.7,0.0,46,1
2023-11-09,11,3,12,AS,Alaska Airlines,DTW,ATL,Detroit,Atlanta,991.3,Cloudy,Rain,61,13,56.4,0,0.0,2.4,13,0
2023-05-19,5,4,14,NK,Spirit Airlines,LGA,ATL,New York LaGuardia,Atlanta,1452.5,Cloudy,Fog,84,23,42.0,0,21.3,0.0,15,1
2023-08-15,8,1,12,F9,Frontier Airlines,LGA,CLT,New York LaGuardia,Charlotte,1059.5,Snow,Clear,77,6,70.5,0,18.3,1.7,14,0
2023-02-27,2,0,17,AA,American Airlines,DFW,DTW,Dallas/Fort Worth,Detroit,1864.4,Fog,Rain,95,24,20.4,0,11.1,0.0,15,1
2023-07-27,7,3,13,AS,Alaska Airlines,PHX,LAS,Phoenix,Las Vegas,496.0,Clear,Cloudy,66,2,30.2,0,17.6,1.0,-3,0
2023-10-10,10,1,7,NK,Spirit Airlines,ORD,BOS,Chicago O'Hare,Boston,1911.5,Wind,Cloudy,117,23,40.9,0,20.9,1.1,26,1
2023-12-06,12,2,19,AS,Alaska Airlines,ATL,SFO,Atlanta,San Francisco,4251.5,Cloudy,Fog,124,24,46.9,0,24.1,0.0,-2,0
2023-04-01,4,5,21,WN,Southwest Airlines,ORD,LAS,Chicago O'Hare,Las Vegas,3100.1,Fog,Wind,82,20,43.2,0,15.9,0.0,266,1
2023-12-15,12,4,10,UA,United Airlines,PHL,LAX,Philadelphia,Los Angeles,4858.0,Cloudy,Cloudy,66,22,76.2,0,8.0,0.6,37,1
2023-10-05,10,3,10,NK,Spirit Airlines,ATL,LAX,Atlanta,Los Angeles,3809.8,Clear,Fog,102,15,43.6,0,28.3,0.0,11,0
2023-03-31,3,4,9,AS,Alaska Airlines,LGA,PHL,New York LaGuardia,Philadelphia,244.3,Cloudy,Rain,90,22,44.0,0,7.9,0.1,11,0
2023-08-05,8,5,15,NK,Spirit Airlines,DEN,SFO,Denver,San Francisco,2026.3,Clear,Fog,85,17,34.2,0,7.4,0.0,55,1
2023-04-10,4,0,17,DL,Delta Air Lines,PHL,PHX,Philadelphia,Phoenix,4164.9,Rain,Cloudy,74,4,63.0,0,26.6,2.5,15,1
2023-08-08,8,1,20,WN,Southwest Airlines,BOS,MSP,Boston,Minneapolis,2545.5,Fog,Clear,71,15,50.3,0,12.4,0.0,67,1
2023-10-13,10,4,18,DL,Delta Air Lines,BWI,DEN,Baltimore,Denver,3084.5,Snow,Wind,78,6,65.2,0,11.0,0.0,42,1
2023-09-28,9,3,13,F9,Frontier Airlines,LAS,DEN,Las Vegas,Denver,1223.3,Wind,Cloudy,78,3,53.1,0,23.3,0.0,15,1
2023-08-02,8,2,19,UA,United Airlines,ATL,LGA,Atlanta,New York LaGuardia,1373.3,Thunderstorm,Wind,108,14,77.7,0,19.4,1.8,43,1
2023-08-25,8,4,14,NK,Spirit Airlines,MCO,DTW,Orlando,Detroit,1488.7,Thunderstorm,Fog,68,9,36.3,0,12.8,0.0,1,0
2023-07-28,7,4,10,F9,Frontier Airlines,LAX,BOS,Los Angeles,Boston,5324.4,Clear,Thunderstorm,94,16,24.2,1,8.2,4.4,258,1
2023-05-10,5,2,7,UA,United Airlines,DTW,SEA,Detroit,Seattle,4413.6,Wind,Snow,81,8,42.2,0,6.7,1.9,15,1
2023-03-31,3,4,8,WN,Southwest Airlines,DTW,PHX,Detroit,Phoenix,3276.8,Rain,Fog,89,5,30.4,0,34.4,0.0,15,1
2023-06-14,6,2,18,WN,Southwest Airlines,CLT,JFK,Charlotte,New York JFK,989.7,Cloudy,Cloudy,77,18,68.5,0,6.4,0.0,109,1
2023-11-25,11,5,10,UA,United Airlines,JFK,SFO,New York JFK,San Francisco,5419.0,Clear,Fog,70,5,50.4,0,7.2,0.0,15,1
2023-10-25,10,2,13,NK,Spirit Airlines,SFO,DFW,San Francisco,Dallas/Fort Worth,2927.6,Wind,Thunderstorm,81,21,38.9,0,22.1,0.0,35,1
2023-11-12,11,6,16,F9,Frontier Airlines,PHL,LGA,Philadelphia,New York LaGuardia,229.0,Snow,Thunderstorm,55,18,53.1,0,6.3,5.3,1,0
2023-04-16,4,6,19,WN,Southwest Airlines,SLC,MIA,Salt Lake City,Miami,3729.8,Wind,Fog,78,12,29.9,1,11.6,0.0,36,1
2023-12-27,12,2,16,NK,Spirit Airlines,DEN,LGA,Denver,New York LaGuardia,3402.3,Snow,Cloudy,86,2,40.9,0,27.0,0.0,111,1
2023-05-04,5,3,17,AS,Alaska Airlines,LAX,DTW,Los Angeles,Detroit,4022.4,Snow,Thunderstorm,117,20,45.2,1,43.7,4.6,277,1
2023-11-28,11,1,9,AS,Alaska Airlines,DFW,MSP,Dallas/Fort Worth,Minneapolis,1407.2,Fog,Wind,89,1,17.1,0,28.0,7.1,174,1
2023-05-29,5,0,16,AS,Alaska Airlines,SFO,DTW,San Francisco,Detroit,4454.1,Fog,Rain,81,14,43.7,0,0.0,0.0,8,0
2023-12-01,12,4,20,B6,JetBlue Airways,ORD,BWI,Chicago O'Hare,Baltimore,1227.1,Cloudy,Snow,95,20,47.7,0,6.4,0.0,47,1
2023-08-07,8,0,10,NK,Spirit Airlines,ATL,BOS,Atlanta,Boston,1778.0,Clear,Clear,105,24,33.1,1,13.2,0.0,27,1
2023-04-21,4,4,11,DL,Delta Air Lines,CLT,JFK,Charlotte,New York JFK,1080.4,Rain,Thunderstorm,70,12,56.8,0,25.4,0.0,0,0
2023-06-22,6,3,18,B6,JetBlue Airways,CLT,DTW,Charlotte,Detroit,862.7,Snow,Thunderstorm,79,20,63.6,0,41.8,1.6,78,1
2023-08-28,8,0,8,WN,Southwest Airlines,DTW,MSP,Detroit,Minneapolis,1131.2,Wind,Rain,75,6,42.5,0,24.1,0.0,14,0
2023-09-20,9,2,16,B6,JetBlue Airways,DFW,BOS,Dallas/Fort Worth,Boston,2996.9,Fog,Snow,78,21,70.9,0,17.2,0.0,14,0
2023-04-28,4,4,15,F9,Frontier Airlines,LGA,SFO,New York LaGuardia,San Francisco,5283.2,Wind,Rain,73,11,27.3,0,9.1,0.0,15,1
2023-10-13,10,4,13,UA,United Airlines,PHL,MSP,Philadelphia,Minneapolis,2063.5,Rain,Rain,57,24,67.7,0,29.8,0.0,32,1
2023-01-07,1,5,16,DL,Delta Air Lines,LGA,LAS,New York LaGuardia,Las Vegas,4583.2,Snow,Cloudy,92,1,33.5,0,3.8,0.0,15,1
2023-01-01,1,6,6,DL,Delta Air Lines,LAS,ORD,Las Vegas,Chicago O'Hare,3076.9,Cloudy,Cloudy,52,20,46.9,0,7.1,0.0,15,1
2023-02-16,2,3,20,NK,Spirit Airlines,DFW,JFK,Dallas/Fort Worth,New York JFK,2746.3,Thunderstorm,Clear,81,12,67.3,0,1.1,5.7,356,1
2023-03-31,3,4,9,AS,Alaska Airlines,PHX,SEA,Phoenix,Seattle,1879.6,Thunderstorm,Fog,66,5,51.0,0,10.1,0.0,6,0
2023-09-04,9,0,10,UA,United Airlines,DTW,LAX,Detroit,Los Angeles,3935.2,Clear,Fog,69,12,67.9,0,12.4,1.5,-4,0
2023-06-21,6,2,21,DL,Delta Air Lines,PHL,MSP,Philadelphia,Minneapolis,2003.7,Clear,Cloudy,55,17,25.7,1,17.9,0.0,52,1
2023-11-26,11,6,14,DL,Delta Air Lines,DTW,SFO,Detroit,San Francisco,4301.4,Cloudy,Rain,59,6,41.8,0,11.6,3.2,15,1
2023-05-16,5,1,14,B6,JetBlue Airways,ORD,LGA,Chicago O'Hare,New York LaGuardia,1591.8,Cloudy,Cloudy,75,7,47.6,0,1.6,14.6,11,0
2023-11-02,11,3,9,AA,American Airlines,MSP,LGA,Minneapolis,New York LaGuardia,2149.4,Clear,Fog,64,18,52.5,0,12.4,0.0,15,1
2023-02-25,2,5,12,NK,Spirit Airlines,LAS,SEA,Las Vegas,Seattle,1465.5,Snow,Fog,59,2,52.9,0,15.6,0.0,15,1
2023-12-04,12,0,19,DL,Delta Air Lines,MCO,MSP,Orlando,Minneapolis,2295.1,Clear,Rain,89,11,44.3,0,26.9,0.0,3,0
2023-07-12,7,2,12,NK,Spirit Airlines,SLC,BWI,Salt Lake City,Baltimore,3867.7,Thunderstorm,Clear,58,1,51.5,0,19.8,5.9,43,1
2023-03-21,3,1,16,AS,Alaska Airlines,PHL,LGA,Philadelphia,New York LaGuardia,200.0,Clear,Rain,62,19,73.2,0,0.0,0.0,9,0
2023-08-13,8,6,16,NK,Spirit Airlines,BOS,PHX,Boston,Phoenix,4631.6,Clear,Fog,65,10,36.1,0,14.6,0.0,2,0
2023-04-22,4,5,8,AA,American Airlines,CLT,DEN,Charlotte,Denver,2637.7,Rain,Rain,97,6,53.5,0,8.2,4.3,15,1
2023-08-29,8,1,12,F9,Frontier Airlines,BOS,ORD,Boston,Chicago O'Hare,1859.7,Wind,Clear,65,11,19.4,0,23.2,0.0,13,0
2023-11-25,11,5,14,UA,United Airlines,ATL,ORD,Atlanta,Chicago O'Hare,1028.5,Rain,Snow,94,21,36.5,0,7.7,0.9,15,1
2023-03-29,3,2,12,AA,American Airlines,DTW,DFW,Detroit,Dallas/Fort Worth,1847.7,Fog,Fog,67,4,32.0,0,2.9,0.0,9,0
2023-05-26,5,4,20,B6,JetBlue Airways,BOS,DFW,Boston,Dallas/Fort Worth,3106.7,Clear,Cloudy,85,21,39.5,1,11.1,0.0,3,0
2023-11-04,11,5,13,AS,Alaska Airlines,SFO,LAS,San Francisco,Las Vegas,752.4,Thunderstorm,Clear,75,19,38.3,1,6.0,16.8,121,1
2023-03-11,3,5,12,UA,United Airlines,BWI,MIA,Baltimore,Miami,1604.2,Cloudy,Rain,53,15,56.5,0,19.6,0.0,73,1
2023-09-27,9,2,9,AS,Alaska Airlines,DFW,SEA,Dallas/Fort Worth,Seattle,3258.5,Clear,Fog,91,22,40.6,0,10.5,0.0,7,0
2023-01-07,1,5,19,DL,Delta Air Lines,DFW,SFO,Dallas/Fort Worth,San Francisco,2877.7,Snow,Rain,106,24,47.1,0,7.0,1.0,43,1
2023-06-25,6,6,11,F9,Frontier Airlines,SFO,LAS,San Francisco,Las Vegas,767.5,Thunderstorm,Clear,84,7,51.0,0,7.8,0.0,167,1
2023-09-03,9,6,11,NK,Spirit Airlines,ATL,LGA,Atlanta,New York LaGuardia,1397.4,Cloudy,Thunderstorm,93,18,60.7,0,0.0,0.0,10,0
2023-08-12,8,5,21,NK,Spirit Airlines,ORD,DTW,Chicago O'Hare,Detroit,540.9,Fog,Fog,81,17,33.3,0,10.8,0.0,15,1
2023-01-27,1,4,16,WN,Southwest Airlines,SEA,PHL,Seattle,Philadelphia,5341.7,Rain,Cloudy,55,17,34.1,0,2.1,3.1,15,1
2023-02-07,2,1,7,UA,United Airlines,LAX,BWI,Los Angeles,Baltimore,4674.9,Rain,Fog,115,20,66.0,0,11.2,0.0,32,1
2023-09-30,9,5,10,NK,Spirit Airlines,LAX,DEN,Los Angeles,Denver,1559.8,Fog,Wind,86,20,47.2,1,26.1,0.0,15,1
2023-12-29,12,4,20,F9,Frontier Airlines,LAX,SFO,Los Angeles,San Francisco,503.6,Fog,Thunderstorm,93,1,29.5,0,26.1,6.8,18,1
2023-08-16,8,2,20,AS,Alaska Airlines,PHL,LAX,Philadelphia,Los Angeles,4831.5,Thunderstorm,Rain,63,7,38.2,0,18.1,0.0,62,1
2023-07-15,7,5,22,F9,Frontier Airlines,BWI,MCO,Baltimore,Orlando,1321.2,Snow,Rain,62,4,49.3,0,9.4,2.6,126,1
2023-05-08,5,0,20,UA,United Airlines,JFK,LAS,New York JFK,Las Vegas,4566.7,Cloudy,Clear,72,23,33.2,0,6.0,0.0,13,0
2023-02-11,2,5,8,NK,Spirit Airlines,PHL,SLC,Philadelphia,Salt Lake City,3979.3,Rain,Cloudy,79,15,39.2,0,17.9,0.4,-5,0
2023-11-04,11,5,19,AS,Alaska Airlines,DEN,ATL,Denver,Atlanta,2340.2,Thunderstorm,Clear,97,1,48.3,0,11.6,0.0,1,0
2023-04-18,4,1,11,AS,Alaska Airlines,BOS,DFW,Boston,Dallas/Fort Worth,3074.3,Thunderstorm,Snow,78,2,37.3,0,6.0,0.0,14,0
2023-05-09,5,1,9,B6,JetBlue Airways,JFK,CLT,New York JFK,Charlotte,934.2,Clear,Cloudy,90,12,18.1,0,24.0,0.0,57,1
2023-05-10,5,2,18,AA,American Airlines,PHL,JFK,Philadelphia,New York JFK,236.2,Rain,Thunderstorm,80,15,66.5,0,28.8,0.0,12,0
2023-02-12,2,6,7,AA,American Airlines,MSP,JFK,Minneapolis,New York JFK,2160.1,Snow,Fog,75,17,39.0,0,15.7,0.0,10,0
2023-02-10,2,4,14,AS,Alaska Airlines,LGA,MSP,New York LaGuardia,Minneapolis,2206.3,Snow,Snow,79,18,40.1,0,23.0,5.9,15,1
2023-04-11,4,1,11,B6,JetBlue Airways,JFK,MCO,New York JFK,Orlando,1565.5,Wind,Clear,79,24,41.0,0,18.2,0.0,7,0
2023-10-01,10,6,17,WN,Southwest Airlines,DEN,MSP,Denver,Minneapolis,1470.4,Rain,Rain,105,4,59.3,1,17.4,3.1,124,1
2023-01-26,1,3,12,DL,Delta Air Lines,MSP,BWI,Minneapolis,Baltimore,1914.2,Snow,Thunderstorm,61,1,15.0,0,26.2,0.0,2,0
2023-11-04,11,5,18,AS,Alaska Airlines,SFO,DTW,San Francisco,Detroit,4315.4,Fog,Thunderstorm,111,1,43.1,0,9.3,0.0,29,1
2023-05-28,5,6,9,AA,American Airlines,MSP,MIA,Minneapolis,Miami,2570.8,Snow,Clear,57,3,31.2,0,6.2,0.0,7,0
2023-03-19,3,6,10,DL,Delta Air Lines,PHX,LGA,Phoenix,New York LaGuardia,4182.0,Clear,Clear,77,15,29.0,0,0.0,0.0,8,0
2023-07-02,7,6,17,DL,Delta Air Lines,DFW,DTW,Dallas/Fort Worth,Detroit,1744.7,Thunderstorm,Clear,119,22,58.0,0,18.6,0.0,65,1
2023-01-19,1,3,11,UA,United Airlines,MIA,DEN,Miami,Denver,3178.7,Fog,Thunderstorm,66,3,52.7,0,6.7,0.0,16,1
2023-11-24,11,4,11,UA,United Airlines,JFK,LAS,New York JFK,Las Vegas,4626.6,Rain,Cloudy,84,6,48.6,0,8.9,0.0,50,1
2023-01-04,1,2,9,DL,Delta Air Lines,MCO,DFW,Orlando,Dallas/Fort Worth,1833.3,Rain,Cloudy,63,10,25.9,0,18.8,0.0,3,0
2023-01-02,1,0,14,UA,United Airlines,DFW,MIA,Dallas/Fort Worth,Miami,1990.3,Fog,Rain,82,16,56.4,0,19.4,0.0,1,0
2023-05-09,5,1,17,AS,Alaska Airlines,PHX,BOS,Phoenix,Boston,4572.6,Thunderstorm,Clear,76,19,43.4,0,32.0,0.0,77,1
2023-02-08,2,2,13,UA,United Airlines,BWI,PHX,Baltimore,Phoenix,3938.6,Snow,Fog,50,11,35.9,0,0.6,0.0,1,0
2023-08-20,8,6,21,DL,Delta Air Lines,BWI,DTW,Baltimore,Detroit,720.3,Cloudy,Clear,57,18,64.4,0,2.1,0.0,4,0
2023-12-09,12,5,18,UA,United Airlines,LAX,DEN,Los Angeles,Denver,1569.3,Snow,Thunderstorm,120,19,47.1,0,7.5,2.7,15,1
2023-04-22,4,5,15,AS,Alaska Airlines,BOS,CLT,Boston,Charlotte,1331.7,Rain,Thunderstorm,77,12,48.6,0,19.0,0.0,-1,0
2023-10-09,10,0,19,WN,Southwest Airlines,PHL,SEA,Philadelphia,Seattle,5330.6,Cloudy,Fog,76,20,54.5,0,11.0,12.0,-3,0
2023-09-12,9,1,15,WN,Southwest Airlines,JFK,ATL,New York JFK,Atlanta,1376.3,Cloudy,Fog,90,23,39.6,0,0.0,0.0,15,1
2023-05-24,5,2,11,NK,Spirit Airlines,DFW,LAS,Dallas/Fort Worth,Las Vegas,2022.8,Clear,Snow,89,16,45.7,1,0.0,0.0,15,1
2023-08-14,8,0,18,DL,Delta Air Lines,BOS,LGA,Boston,New York LaGuardia,369.8,Thunderstorm,Clear,96,21,63.5,0,4.7,0.0,129,1
2023-06-15,6,3,11,B6,JetBlue Airways,SLC,CLT,Salt Lake City,Charlotte,3450.4,Clear,Snow,57,21,19.4,0,26.5,0.0,7,0
